UnqiueID,Clone,Replicate,AxBGeno,1LiterPheno,FullGenomeSeq,FloatSink,EppHatch,Plate,ID,SampleWeek,DaystoHatch,Vernalized,Dead,Sterile,AllMale,Reproduced,Week,Check,Score,Status,Males,EmptyEpp,1EggEpp,2EggEpp,LowInd,IndCount,Notes
584,AxB,R4,selfC,,,Sink,Epp,5/22/19A,P101_A,6,19,0,,,,1,8,8/5/19,1,R/Y,5,2,0,0,,,
584,AxB,R4,selfC,,,Sink,Epp,5/22/19A,P101_A,6,19,0,,,,1,11,8/26/19,1,R/Y,7,1,1,1,,,
900,AxB,R4,,,,Float,Epp,5/29/19B,P110_A,7,23,0,,1,,,5,7/26/19,1,Y,0,0,0,0,,,sterile
239,AxB,R4,,,,Float,Epp,5/29/19B,P110_B,7,23,0,,,1,1,11,9/6/19,1,Y,1,0,0,0,1,1,all male
239,AxB,R4,,,,Float,Epp,5/29/19B,P110_B,7,23,0,,,1,1,5,7/26/19,1,R,4,0,0,0,,,
239,AxB,R4,,,,Float,Epp,5/29/19B,P110_B,7,23,0,,,1,1,8,8/16/19,1,R/Y,3,1,0,0,,,
442,AxB,R4,selfC,,,Float,Epp,5/29/19B,P111_A,7,70,1,,,,1,5,9/11/19,1,R/Y,0,0,0,0,,,
442,AxB,R4,selfC,,,Float,Epp,5/29/19B,P111_A,7,70,1,,,,1,8,10/2/19,1,R/Y,2,2,0,0,,,
442,AxB,R4,selfC,,,Float,Epp,5/29/19B,P111_A,7,70,1,,,,1,11,10/23/19,1,R/Y,2,0,0,2,,,
493,AxB,R4,,,,Float,Epp,5/29/19B,P111_B,7,72,1,,,,1,5,9/12/19,1,R/Y,0,5,0,0,,,
493,AxB,R4,,,,Float,Epp,5/29/19B,P111_B,7,72,1,,,,1,8,10/3/19,1,R/Y,3,6,1,2,,,
493,AxB,R4,,,,Float,Epp,5/29/19B,P111_B,7,72,1,,,,1,11,10/24/19,1,R/Y,3,1,1,1,,,
475,AxB,R4,,,,Float,Epp,5/29/19B,P112_A,7,70,1,,,,1,5,9/11/19,1,R/Y,0,3,0,0,,,
475,AxB,R4,,,,Float,Epp,5/29/19B,P112_A,7,70,1,,,,1,8,10/2/19,1,R/Y,1,0,0,0,,,
475,AxB,R4,,,,Float,Epp,5/29/19B,P112_A,7,70,1,,,,1,11,10/23/19,1,R/Y,3,0,0,0,,,
502,AxB,R4,H,1,1,Float,Epp,5/29/19B,P119_A,7,5,0,,,,1,5,7/8/19,1,R,2,5,0,0,,,
502,AxB,R4,H,1,1,Float,Epp,5/29/19B,P119_A,7,5,0,,,,1,7,7/22/19,1,R/Y,3,0,0,0,,,
502,AxB,R4,H,1,1,Float,Epp,5/29/19B,P119_A,7,5,0,,,,1,8,7/29/19,1,Y,3,0,1,0,,,
502,AxB,R4,H,1,1,Float,Epp,5/29/19B,P119_A,7,5,0,,,,1,11,8/19/19,1,R/Y,3,4,0,3,,,
566,AxB,R4,selfC,,,Float,Epp,5/29/19B,P119_B,7,5,0,,,,1,8,7/29/19,1,R,0,0,0,0,,,ok
566,AxB,R4,selfC,,,Float,Epp,5/29/19B,P119_B,7,5,0,,,,1,5,7/8/19,1,R,2,3,0,0,,,
566,AxB,R4,selfC,,,Float,Epp,5/29/19B,P119_B,7,5,0,,,,1,7,7/22/19,1,R/Y,0,0,1,0,,,
566,AxB,R4,selfC,,,Float,Epp,5/29/19B,P119_B,7,5,0,,,,1,11,8/19/19,1,R/Y,1,6,0,0,,,
959,AxB,R4,,,,Sink,Epp,5/14/19A,P12_A,5,50,1,,1,,,5,8/8/19,1,Y,0,0,0,0,,,sterile
859,AxB,R4,,,,Float,Epp,5/29/19B,P129_A,7,5,0,,1,,,5,7/8/19,1,Y,0,0,0,0,,,sterile
775,AxB,R4,,,,,Epp,5/8/19,P13_A,4,56,1,1,,,1,5,8/8/19,1,R/Y,0,0,0,0,,,
775,AxB,R4,,,,,Epp,5/8/19,P13_A,4,56,1,1,,,1,8,8/29/19,1,N,,0,0,0,,,
1029,AxB,R4,,,,Sink,Epp,5/29/19C,P137_A,7,70,1,,1,,,5,9/11/19,1,Y,0,0,0,0,,,sterile
957,AxB,R4,,,,Sink,Epp,5/14/19A,P14_A,5,50,1,,1,,,5,8/7/19,1,Y,0,0,0,0,,,sterile
726,AxB,R4,selfC,,,Sink,Epp,5/14/19A,P14_B,5,50,1,,,1,1,8,8/28/19,1,Y,6,0,0,0,1,6,all male
726,AxB,R4,selfC,,,Sink,Epp,5/14/19A,P14_B,5,50,1,,,1,1,5,8/7/19,1,R/Y,2,5,0,0,,,
654,AxB,R4,selfC,,,Sink,Epp,5/29/19C,P142_A,7,6,0,,,,1,5,7/9/19,1,Y,0,0,0,0,,,unhappy
654,AxB,R4,selfC,,,Sink,Epp,5/29/19C,P142_A,7,6,0,,,,1,8,7/30/19,1,R,5,0,0,0,,,
654,AxB,R4,selfC,,,Sink,Epp,5/29/19C,P142_A,7,6,0,,,,1,11,8/20/19,1,Y,5,0,0,0,,,
83,AxB,R4,selfC,,,Sink,Epp,5/29/19C,P150_A,7,70,1,,,,1,8,10/2/19,1,Y,6,2,1,5,1,10,removed 3 males
83,AxB,R4,selfC,,,Sink,Epp,5/29/19C,P150_A,7,70,1,,,,1,5,9/11/19,1,R/Y,6,3,0,0,,,
83,AxB,R4,selfC,,,Sink,Epp,5/29/19C,P150_A,7,70,1,,,,1,11,10/23/19,1,Y,5,0,0,0,1,8,changed to 5 males
541,AxB,R4,selfC,,,Sink,Epp,5/29/19C,P150_B,7,70,1,,,,1,5,9/11/19,1,R/Y,4,0,0,0,,,
541,AxB,R4,selfC,,,Sink,Epp,5/29/19C,P150_B,7,70,1,,,,1,8,10/2/19,1,R/Y,0,14,0,0,,,
541,AxB,R4,selfC,,,Sink,Epp,5/29/19C,P150_B,7,70,1,,,,1,11,10/23/19,1,R/Y,0,5,0,0,,,
308,AxB,R4,selfC,1,1,Sink,Epp,5/29/19C,P160_A,7,70,1,,,,1,5,9/11/19,1,R/Y,3,0,0,0,,,
308,AxB,R4,selfC,1,1,Sink,Epp,5/29/19C,P160_A,7,70,1,,,,1,8,10/2/19,1,R/Y,2,0,1,0,,,
308,AxB,R4,selfC,1,1,Sink,Epp,5/29/19C,P160_A,7,70,1,,,,1,11,10/23/19,1,R/Y,0,0,0,0,,,
124,AxB,R4,selfC,,,Sink,Epp,5/29/19C,P160_B,7,70,1,,,,1,5,9/11/19,1,R/Y,0,0,0,0,,,
124,AxB,R4,selfC,,,Sink,Epp,5/29/19C,P160_B,7,70,1,,,,1,8,10/2/19,1,R/Y,4,2,0,0,,,
124,AxB,R4,selfC,,,Sink,Epp,5/29/19C,P160_B,7,70,1,,,,1,11,10/23/19,1,Y,4,0,4,0,1,7,
625,AxB,R4,selfC,1,1,Sink,Epp,5/29/19C,P161_A,7,6,0,,,,1,5,7/9/19,1,R,0,0,0,0,,,
625,AxB,R4,selfC,1,1,Sink,Epp,5/29/19C,P161_A,7,6,0,,,,1,8,7/30/19,1,R,1,0,0,0,,,
625,AxB,R4,selfC,1,1,Sink,Epp,5/29/19C,P161_A,7,6,0,,,,1,11,8/20/19,1,Y,1,0,0,0,,,
313,AxB,R4,selfC,1,1,Sink,Epp,5/29/19C,P169_A,7,73,1,,,,1,5,9/12/19,1,R/Y,2,7,0,0,,,
313,AxB,R4,selfC,1,1,Sink,Epp,5/29/19C,P169_A,7,73,1,,,,1,8,10/3/19,1,R/Y,4,1,3,23,,,
313,AxB,R4,selfC,1,1,Sink,Epp,5/29/19C,P169_A,7,73,1,,,,1,11,10/24/19,1,R/Y,0,0,0,0,,,
699,AxB,R4,H,1,1,Sink,Epp,5/14/19,P17_A,5,6,0,,,,1,5,6/24/19,1,Y,0,0,0,0,,,happy
699,AxB,R4,H,1,1,Sink,Epp,5/14/19,P17_A,5,6,0,,,,1,11,8/19/19,1,Y,0,0,0,0,,,"happy, week 11 check was late"
699,AxB,R4,H,1,1,Sink,Epp,5/14/19,P17_A,5,6,0,,,,1,10,7/29/19,1,Y,0,0,0,0,,,unhappy
699,AxB,R4,H,1,1,Sink,Epp,5/14/19,P17_A,5,6,0,,,,1,6,7/1/19,1,Y,0,0,0,0,,,
699,AxB,R4,H,1,1,Sink,Epp,5/14/19,P17_A,5,6,0,,,,1,7,7/8/19,1,Y,0,0,0,0,,,
699,AxB,R4,H,1,1,Sink,Epp,5/14/19,P17_A,5,6,0,,,,1,9,7/22/19,1,R/Y,0,0,0,0,,,
698,AxB,R4,H,1,1,Sink,Epp,5/14/19,P17_B,5,6,0,,,,1,5,6/24/19,1,Y,0,1,0,0,,,happy
698,AxB,R4,H,1,1,Sink,Epp,5/14/19,P17_B,5,6,0,,,,1,11,8/19/19,1,Y,1,1,0,0,,,week 11 check was late
698,AxB,R4,H,1,1,Sink,Epp,5/14/19,P17_B,5,6,0,,,,1,6,7/1/19,1,Y,0,0,0,0,,,
698,AxB,R4,H,1,1,Sink,Epp,5/14/19,P17_B,5,6,0,,,,1,7,7/8/19,1,Y,0,0,0,0,,,
698,AxB,R4,H,1,1,Sink,Epp,5/14/19,P17_B,5,6,0,,,,1,9,7/22/19,1,R/Y,0,2,0,0,,,
698,AxB,R4,H,1,1,Sink,Epp,5/14/19,P17_B,5,6,0,,,,1,10,7/29/19,1,Y,0,2,0,0,,,
52,AxB,R4,,,,Sink,Epp,5/29/19C,P175_A,7,30,0,,,1,1,11,9/13/19,1,Y,1,0,0,0,1,1,all male
52,AxB,R4,,,,Sink,Epp,5/29/19C,P175_A,7,30,0,,,1,1,5,8/2/19,1,Y,0,1,0,0,,,ok
52,AxB,R4,,,,Sink,Epp,5/29/19C,P175_A,7,30,0,,,1,1,8,8/23/19,1,R,4,0,0,0,,,
571,AxB,R4,selfC,,,Sink,Epp,5/29/19C,P182_A,7,70,1,,,,1,5,9/11/19,1,R/Y,3,0,0,0,,,
571,AxB,R4,selfC,,,Sink,Epp,5/29/19C,P182_A,7,70,1,,,,1,8,10/2/19,1,Y,2,0,0,1,1,5,
571,AxB,R4,selfC,,,Sink,Epp,5/29/19C,P182_A,7,70,1,,,,1,11,10/23/19,1,R/Y,6,0,0,0,,,
626,AxB,R4,selfC,1,1,Sink,Epp,5/29/19C,P185_A,7,6,0,,,,1,5,7/9/19,1,R,7,1,0,0,,,
626,AxB,R4,selfC,1,1,Sink,Epp,5/29/19C,P185_A,7,6,0,,,,1,8,7/30/19,1,R,3,1,0,0,,,
626,AxB,R4,selfC,1,1,Sink,Epp,5/29/19C,P185_A,7,6,0,,,,1,11,8/20/19,1,Y,1,0,0,0,,,
298,AxB,R4,selfC,,,Sink,Epp,5/14/19A,P19_A,5,50,1,,,,1,5,8/8/19,1,R/Y,0,0,0,0,,,
298,AxB,R4,selfC,,,Sink,Epp,5/14/19A,P19_A,5,50,1,,,,1,8,8/29/19,1,R/Y,0,0,0,0,,,
298,AxB,R4,selfC,,,Sink,Epp,5/14/19A,P19_A,5,50,1,,,,1,11,9/19/19,1,R/Y,0,0,0,0,,,
362,AxB,R4,selfC,,,Sink,Epp,5/14/19A,P19_B,5,50,1,,,,1,5,8/7/19,1,R/Y,2,2,0,0,,,
362,AxB,R4,selfC,,,Sink,Epp,5/14/19A,P19_B,5,50,1,,,,1,8,8/28/19,1,R/Y,4,0,0,0,,,
362,AxB,R4,selfC,,,Sink,Epp,5/14/19A,P19_B,5,50,1,,,,1,11,9/18/19,1,R/Y,1,0,0,0,,,
885,AxB,R4,,,,,Epp,6/7/19G,P190_B,8,4,0,,1,,,5,7/16/19,1,Y,0,0,0,0,,,sterile
226,AxB,R4,,,,,Epp,6/7/19G,P197_A,8,61,1,1,,,1,5,9/11/19,1,R/Y,0,2,0,0,,,
226,AxB,R4,,,,,Epp,6/7/19G,P197_A,8,61,1,1,,,1,8,10/2/19,1,Y,0,11,0,0,,,
226,AxB,R4,,,,,Epp,6/7/19G,P197_A,8,61,1,1,,,1,11,10/23/19,1,N,,0,0,0,,,
923,AxB,R4,,,,,Epp,6/7/19G,P199_A,8,24,0,,1,,,5,8/5/19,1,Y,0,0,0,0,,,sterile
472,AxB,R4,selfC,,,,Epp,5/8/19,P2_A,4,56,1,,,,1,5,8/8/19,1,R/Y,0,0,0,0,,,
472,AxB,R4,selfC,,,,Epp,5/8/19,P2_A,4,56,1,,,,1,8,8/29/19,1,Y,0,0,0,0,,,
472,AxB,R4,selfC,,,,Epp,5/8/19,P2_A,4,56,1,,,,1,11,9/19/19,1,R/Y,3,0,0,0,,,
812,AxB,R4,,,,,Epp,5/8/19,P2_B,4,56,1,,,,1,8,8/29/19,1,R/Y,4,0,0,1,,,1 mom 2/ full epp
812,AxB,R4,,,,,Epp,5/8/19,P2_B,4,56,1,,,,1,5,8/8/19,1,R/Y,1,0,0,0,,,
604,AxB,R4,selfC,,,,Epp,6/7/19G,P201_A,8,14,0,,,,1,8,8/16/19,1,Y,0,2,0,0,1,5,just 5 neonates
604,AxB,R4,selfC,,,,Epp,6/7/19G,P201_A,8,14,0,,,,1,5,7/26/19,1,Y,0,0,0,0,,,ok
604,AxB,R4,selfC,,,,Epp,6/7/19G,P201_A,8,14,0,,,,1,11,9/6/19,1,Y,0,0,0,0,1,1,
195,AxB,R4,selfC,,,,Epp,6/7/19G,P211_A,8,14,0,1,,,1,5,7/26/19,1,R,0,0,0,0,,,
195,AxB,R4,selfC,,,,Epp,6/7/19G,P211_A,8,14,0,1,,,1,8,8/16/19,1,R/Y,4,0,0,0,,,
195,AxB,R4,selfC,,,,Epp,6/7/19G,P211_A,8,14,0,1,,,1,11,9/6/19,1,N,,0,0,0,,,
808,AxB,R4,,,,,Epp,6/7/19G,P213_A,8,17,0,,,1,1,8,8/19/19,1,Y,1,0,0,0,1,1,all male
808,AxB,R4,,,,,Epp,6/7/19G,P213_A,8,17,0,,,1,1,5,7/29/19,1,Y,1,0,0,0,1,2,
765,AxB,R4,,,,,Epp,6/7/19G,P213_B,8,17,0,1,,,1,5,7/29/19,1,Y,0,0,0,0,,,
765,AxB,R4,,,,,Epp,6/7/19G,P213_B,8,17,0,1,,,1,8,8/19/19,1,N,,0,0,0,,,
94,AxB,R4,,,,,Epp,6/7/19G,P214_A,8,61,1,,,1,1,11,10/23/19,1,Y,2,0,0,0,1,2,all male
94,AxB,R4,,,,,Epp,6/7/19G,P214_A,8,61,1,,,1,1,5,9/11/19,1,R/Y,0,4,0,0,,,
94,AxB,R4,,,,,Epp,6/7/19G,P214_A,8,61,1,,,1,1,8,10/2/19,1,R/Y,2,3,0,0,,,
36,AxB,R4,,,,,Epp,6/7/19G,P225_A,8,4,0,,,,1,5,7/16/19,1,R/Y,4,1,0,2,,,
891,AxB,R4,,,,,Epp,6/7/19G,P225_B,8,5,0,,1,,,5,7/17/19,1,Y,0,0,0,0,,,sterile
198,AxB,R4,selfC,,,,Epp,6/7/19G,P230_B,8,21,0,1,,,1,5,8/2/19,1,R,0,0,0,0,,,ok
198,AxB,R4,selfC,,,,Epp,6/7/19G,P230_B,8,21,0,1,,,1,8,8/23/19,1,R,0,0,0,0,,,
198,AxB,R4,selfC,,,,Epp,6/7/19G,P230_B,8,21,0,1,,,1,11,9/13/19,1,N,,0,0,0,,,
925,AxB,R4,,,,,Epp,6/7/19G,P233_A,8,28,0,,1,,,5,8/9/19,1,Y,0,0,0,0,,,sterile
419,AxB,R4,,,,,Epp,6/7/19G,P237_A,8,14,0,,,,1,5,7/26/19,1,R,0,0,0,0,,,
419,AxB,R4,,,,,Epp,6/7/19G,P237_A,8,14,0,,,,1,8,8/16/19,1,R/Y,2,7,0,0,,,
419,AxB,R4,,,,,Epp,6/7/19G,P237_A,8,14,0,,,,1,11,9/6/19,1,R/Y,2,0,0,0,,,
764,AxB,R4,,,,,Epp,6/7/19G,P238_A,8,17,0,1,,,1,5,7/29/19,1,R,0,0,0,0,,,
764,AxB,R4,,,,,Epp,6/7/19G,P238_A,8,17,0,1,,,1,8,8/19/19,1,N,,0,0,0,,,
175,AxB,R4,selfC,,,Sink,Epp,5/14/19A,P27_A,5,50,1,,,1,1,11,9/18/19,1,Y,5,0,0,0,1,5,all male
175,AxB,R4,selfC,,,Sink,Epp,5/14/19A,P27_A,5,50,1,,,1,1,5,8/7/19,1,R/Y,2,0,0,0,,,
175,AxB,R4,selfC,,,Sink,Epp,5/14/19A,P27_A,5,50,1,,,1,1,8,8/28/19,1,R/Y,3,0,0,0,,,
849,AxB,R4,,,,Sink,Epp,5/14/19,P29_A,5,6,0,,1,,,5,6/24/19,1,N,,0,0,0,,,sterile
535,AxB,R4,selfC,,,Float,Epp,5/14/19A,P3_B,5,50,1,,,,1,8,8/29/19,1,Y,1,2,0,0,,,ok
535,AxB,R4,selfC,,,Float,Epp,5/14/19A,P3_B,5,50,1,,,,1,5,8/8/19,1,R/Y,1,3,0,0,,,
535,AxB,R4,selfC,,,Float,Epp,5/14/19A,P3_B,5,50,1,,,,1,11,9/19/19,1,R/Y,4,1,0,0,1,6,
753,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P30_A,5,49,1,,,,1,5,8/7/19,1,R/Y,4,6,0,2,,,
469,AxB,R4,,,,Sink,Epp,5/15/19A,P30_B,5,49,1,,,,1,8,8/28/19,1,R/Y,0,5,0,0,,,ok
469,AxB,R4,,,,Sink,Epp,5/15/19A,P30_B,5,49,1,,,,1,5,8/7/19,1,R/Y,0,9,0,0,,,
469,AxB,R4,,,,Sink,Epp,5/15/19A,P30_B,5,49,1,,,,1,11,9/18/19,1,R/Y,3,0,0,0,,,
203,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P37_A,5,49,1,1,,,1,5,8/7/19,1,R/Y,0,0,0,1,,,
203,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P37_A,5,49,1,1,,,1,8,8/28/19,1,Y,0,1,0,0,1,1,
203,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P37_A,5,49,1,1,,,1,11,9/18/19,1,N,,0,0,0,,,
946,AxB,R4,,,,Sink,Epp,5/15/19A,P38_A,5,49,1,,1,,,5,8/7/19,1,Y,0,0,0,0,,,sterile
236,AxB,R4,,,,Sink,Epp,5/15/19A,P38_B,5,49,1,,,,1,5,8/7/19,1,R/Y,2,5,0,0,,,
236,AxB,R4,,,,Sink,Epp,5/15/19A,P38_B,5,49,1,,,,1,8,8/28/19,1,Y,2,3,0,1,1,4,
236,AxB,R4,,,,Sink,Epp,5/15/19A,P38_B,5,49,1,,,,1,11,9/18/19,1,Y,0,0,0,0,1,1,
778,AxB,R4,,,,,Epp,5/13/19,P4_A,5,51,1,1,,,1,5,8/8/19,1,R/Y,0,9,0,0,,,
778,AxB,R4,,,,,Epp,5/13/19,P4_A,5,51,1,1,,,1,8,8/29/19,1,N,,0,0,0,,,
945,AxB,R4,,,,Sink,Epp,5/15/19A,P40_A,5,49,1,,1,,,5,8/7/19,1,Y,0,0,0,0,,,sterile
947,AxB,R4,,,,Sink,Epp,5/15/19A,P42_A,5,49,1,,1,,,5,8/7/19,1,Y,0,0,0,0,,,sterile
202,AxB,R4,,,,Sink,Epp,5/15/19A,P43_A,5,49,1,1,,,1,8,8/28/19,1,Y,0,0,0,0,1,1,1 neonate only
202,AxB,R4,,,,Sink,Epp,5/15/19A,P43_A,5,49,1,1,,,1,5,8/7/19,1,R/Y,0,0,0,0,,,
202,AxB,R4,,,,Sink,Epp,5/15/19A,P43_A,5,49,1,1,,,1,11,9/18/19,1,N,,0,0,0,,,
738,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P43_B,5,49,1,,,,1,5,8/7/19,1,R/Y,1,3,2,0,,,
760,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P46_A,5,51,1,,,,1,5,8/9/19,1,R/Y,1,3,2,3,,,
585,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P47_A,5,49,1,,,,1,5,8/8/19,1,R/Y,0,0,0,0,,,
585,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P47_A,5,49,1,,,,1,8,8/29/19,1,R/Y,2,0,0,0,,,
585,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P47_A,5,49,1,,,,1,11,9/19/19,1,R/Y,7,2,0,0,,,
819,AxB,R4,,,,Sink,Epp,5/15/19A,P47_B,5,49,1,1,,,1,5,8/8/19,1,R/Y,0,0,0,0,,,
819,AxB,R4,,,,Sink,Epp,5/15/19A,P47_B,5,49,1,1,,,1,6,8/15/19,1,N,,0,0,0,,,
395,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P49_A,5,49,1,,,,1,5,8/8/19,1,R/Y,0,4,0,0,,,
395,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P49_A,5,49,1,,,,1,8,8/29/19,1,Y,0,3,0,0,,,
395,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P49_A,5,49,1,,,,1,11,9/19/19,1,R/Y,1,0,5,0,,,
366,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P49_B,5,49,1,,,,1,5,8/8/19,1,R/Y,0,5,0,0,,,
366,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P49_B,5,49,1,,,,1,8,8/29/19,1,R/Y,6,2,1,0,,,
366,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P49_B,5,49,1,,,,1,11,9/19/19,1,R/Y,1,0,0,0,,,
27,AxB,R4,selfC,,,Float,Epp,5/14/19A,P5_A,5,50,1,,,,1,5,8/8/19,1,R/Y,2,1,0,0,,,
730,AxB,R4,,,,,Epp,5/8/19,P5_A,4,56,1,,,1,1,8,8/29/19,1,Y,4,0,0,0,1,4,all male
540,AxB,R4,H,1,1,Sink,Epp,5/15/19A,P51_A,5,49,1,,,,1,5,8/8/19,1,R/Y,0,0,0,0,,,
540,AxB,R4,H,1,1,Sink,Epp,5/15/19A,P51_A,5,49,1,,,,1,8,8/29/19,1,Y,0,0,0,0,,,
540,AxB,R4,H,1,1,Sink,Epp,5/15/19A,P51_A,5,49,1,,,,1,11,9/19/19,1,R/Y,0,5,0,0,,,
693,AxB,R4,H,1,1,Sink,Epp,5/15/19,P55_A,5,5,0,,,,1,5,6/24/19,1,R/Y,0,0,0,0,,,happy
693,AxB,R4,H,1,1,Sink,Epp,5/15/19,P55_A,5,5,0,,,,1,11,8/19/19,1,Y,2,0,0,0,,,week 11 check was late
693,AxB,R4,H,1,1,Sink,Epp,5/15/19,P55_A,5,5,0,,,,1,6,7/1/19,1,Y ,2,0,0,0,,,
693,AxB,R4,H,1,1,Sink,Epp,5/15/19,P55_A,5,5,0,,,,1,7,7/8/19,1,R,0,0,0,0,,,
693,AxB,R4,H,1,1,Sink,Epp,5/15/19,P55_A,5,5,0,,,,1,9,7/22/19,1,R/Y,1,0,0,0,,,
693,AxB,R4,H,1,1,Sink,Epp,5/15/19,P55_A,5,5,0,,,,1,10,7/29/19,1,R,5,0,1,0,,,
299,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P59_A,5,49,1,,,,1,5,8/8/19,1,R/Y,0,1,0,0,,,
299,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P59_A,5,49,1,,,,1,8,8/29/19,1,R/Y,0,0,0,0,,,
299,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P59_A,5,49,1,,,,1,11,9/19/19,1,R/Y,0,0,0,0,,,
576,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P59_B,5,49,1,,,,1,5,8/8/19,1,R/Y,0,1,0,1,,,
576,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P59_B,5,49,1,,,,1,8,8/29/19,1,R/Y,4,0,1,0,,,
576,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P59_B,5,49,1,,,,1,11,9/19/19,1,R/Y,6,0,0,0,1,8,
554,AxB,R4,selfC,,,Float,Epp,5/22/19A,P60_B,6,56,1,,,,1,5,8/21/19,1,Y,0,7,0,0,,,
554,AxB,R4,selfC,,,Float,Epp,5/22/19A,P60_B,6,56,1,,,,1,8,9/11/19,1,Y,0,1,0,0,1,3,
554,AxB,R4,selfC,,,Float,Epp,5/22/19A,P60_B,6,56,1,,,,1,11,10/2/19,1,R/Y,5,1,0,0,,,
587,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P61_A,5,49,1,,,,1,5,8/8/19,1,R/Y,2,1,0,0,,,
587,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P61_A,5,49,1,,,,1,8,8/29/19,1,R/Y,10,1,0,0,,,
587,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P61_A,5,49,1,,,,1,11,9/19/19,1,R/Y,7,0,0,0,1,9,
695,AxB,R4,selfC,,,Sink,Epp,5/15/19,P63_A,5,5,0,,,,1,6,7/1/19,1,Y ,3,0,0,0,,,prob more males
695,AxB,R4,selfC,,,Sink,Epp,5/15/19,P63_A,5,5,0,,,,1,11,8/19/19,1,Y,8,1,2,1,,,week 11 check was late
695,AxB,R4,selfC,,,Sink,Epp,5/15/19,P63_A,5,5,0,,,,1,5,6/24/19,1,R/Y,2,0,0,0,,,
695,AxB,R4,selfC,,,Sink,Epp,5/15/19,P63_A,5,5,0,,,,1,7,7/8/19,1,R,0,0,0,0,,,
695,AxB,R4,selfC,,,Sink,Epp,5/15/19,P63_A,5,5,0,,,,1,9,7/22/19,1,R/Y,6,0,0,0,,,
695,AxB,R4,selfC,,,Sink,Epp,5/15/19,P63_A,5,5,0,,,,1,10,7/29/19,1,R,8,0,0,0,,,
810,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P65_A,5,49,1,,,,1,5,8/8/19,1,R/Y,2,0,0,3,,,
810,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P65_A,5,49,1,,,,1,8,8/29/19,1,R/Y,0,0,0,0,,,
948,AxB,R4,,,,Sink,Epp,5/15/19A,P67_A,5,49,1,,1,,,5,8/8/19,1,Y,0,0,0,0,,,sterile
814,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P69_A,5,51,1,,,,1,5,8/9/19,1,R/Y,1,0,0,2,,,
814,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P69_A,5,51,1,,,,1,8,8/30/19,1,Y,4,1,0,1,,,
387,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P70_A,5,49,1,,,,1,5,8/8/19,1,R/Y,0,0,0,0,,,
387,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P70_A,5,49,1,,,,1,8,8/29/19,1,R/Y,1,0,0,0,,,
387,AxB,R4,selfC,,,Sink,Epp,5/15/19A,P70_A,5,49,1,,,,1,11,9/19/19,1,R/Y,1,2,0,0,,,
575,AxB,R4,,,,Sink,Epp,5/15/19A,P71_A,5,49,1,,,,1,5,8/8/19,1,R/Y,0,4,0,0,,,
575,AxB,R4,,,,Sink,Epp,5/15/19A,P71_A,5,49,1,,,,1,8,8/29/19,1,Y,0,5,0,0,,,
575,AxB,R4,,,,Sink,Epp,5/15/19A,P71_A,5,49,1,,,,1,11,9/19/19,1,R/Y,6,1,0,0,1,7,
588,AxB,R4,,,,Sink,Epp,5/15/19A,P72_A,5,49,1,,,,1,5,8/8/19,1,R/Y,0,3,0,0,,,
588,AxB,R4,,,,Sink,Epp,5/15/19A,P72_A,5,49,1,,,,1,8,8/29/19,1,R/Y,0,7,0,0,,,
588,AxB,R4,,,,Sink,Epp,5/15/19A,P72_A,5,49,1,,,,1,11,9/19/19,1,R/Y,7,0,0,0,1,9,
565,AxB,R4,selfC,,,Sink,Epp,5/15/19,P74_A,5,49,1,,,,1,5,8/8/19,1,R/Y,0,11,0,0,,,
565,AxB,R4,selfC,,,Sink,Epp,5/15/19,P74_A,5,49,1,,,,1,8,8/29/19,1,Y,0,1,0,0,,,
565,AxB,R4,selfC,,,Sink,Epp,5/15/19,P74_A,5,49,1,,,,1,11,9/19/19,1,R/Y,0,6,0,0,,,
